realisation,gate_factor,delta_bic_threshold,separation_threshold,delta_v_kms,intrinsic_velocity_sigma_kms,velocity_seed,velocity_direction_angle_rad,angle_matches_archived_table3,exact_spatial_reconstruction,stage1_fracture_abs_error_pc,stage1_radius_graph_pairs,t01_stage1_best_group,t02_stage1_best_group,stage1_already_separate,target_parent_gid,s3_accepted_splits,s3_orphans,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved
30,0.8,8.0,1.6,3.0,1.0,50260755,3.7599218828947416,True,True,0.0,15747,12,12,False,12,1,41,0.9794975239071038,0.9142146142585793,0.8948762222453494,8,8,True,True,True
30,0.9,9.0,1.8,3.0,1.0,50260755,3.7599218828947416,True,True,0.0,15747,12,12,False,12,1,41,0.9794975239071038,0.9142146142585793,0.8948762222453494,8,8,True,True,True
30,1.0,10.0,2.0,3.0,1.0,50260755,3.7599218828947416,True,True,0.0,15747,12,12,False,12,1,41,0.9794975239071038,0.9142146142585793,0.8948762222453494,8,8,True,True,True
30,1.1,11.0,2.2,3.0,1.0,50260755,3.7599218828947416,True,True,0.0,15747,12,12,False,12,1,41,0.9794975239071038,0.9142146142585793,0.8948762222453494,8,8,True,True,True
30,1.2,12.0,2.4,3.0,1.0,50260755,3.7599218828947416,True,True,0.0,15747,12,12,False,12,1,41,0.9794975239071038,0.9142146142585793,0.8948762222453494,8,8,True,True,True
31,0.8,8.0,1.6,3.0,1.0,50260756,4.879422056246835,True,True,0.0,15779,12,12,False,12,0,0,1.0,0.8053650049491821,0.8053650049491821,8,6,False,False,False
31,0.9,9.0,1.8,3.0,1.0,50260756,4.879422056246835,True,True,0.0,15779,12,12,False,12,0,0,1.0,0.8053650049491821,0.8053650049491821,8,6,False,False,False
31,1.0,10.0,2.0,3.0,1.0,50260756,4.879422056246835,True,True,0.0,15779,12,12,False,12,0,0,1.0,0.8053650049491821,0.8053650049491821,8,6,False,False,False
31,1.1,11.0,2.2,3.0,1.0,50260756,4.879422056246835,True,True,0.0,15779,12,12,False,12,0,0,1.0,0.8053650049491821,0.8053650049491821,8,6,False,False,False
31,1.2,12.0,2.4,3.0,1.0,50260756,4.879422056246835,True,True,0.0,15779,12,12,False,12,0,0,1.0,0.8053650049491821,0.8053650049491821,8,6,False,False,False
32,0.8,8.0,1.6,3.0,1.0,50260757,1.5461891265206609,True,True,0.0,16086,4,4,False,4,1,61,0.9879930840163934,0.8367206978335806,0.8270618966099492,8,8,True,True,True
32,0.9,9.0,1.8,3.0,1.0,50260757,1.5461891265206609,True,True,0.0,16086,4,4,False,4,1,61,0.9879930840163934,0.8367206978335806,0.8270618966099492,8,8,True,True,True
32,1.0,10.0,2.0,3.0,1.0,50260757,1.5461891265206609,True,True,0.0,16086,4,4,False,4,1,61,0.9879930840163934,0.8367206978335806,0.8270618966099492,8,8,True,True,True
32,1.1,11.0,2.2,3.0,1.0,50260757,1.5461891265206609,True,True,0.0,16086,4,4,False,4,1,61,0.9879930840163934,0.8367206978335806,0.8270618966099492,8,8,True,True,True
32,1.2,12.0,2.4,3.0,1.0,50260757,1.5461891265206609,True,True,0.0,16086,4,4,False,4,0,0,1.0,0.7149520572669861,0.7149520572669861,8,6,False,False,False
33,0.8,8.0,1.6,3.0,1.0,50260758,6.188873218858218,True,True,0.0,16064,7,7,False,7,1,41,0.9753991632513661,0.8195094837308483,0.7982074393528877,8,7,True,True,True
33,0.9,9.0,1.8,3.0,1.0,50260758,6.188873218858218,True,True,0.0,16064,7,7,False,7,1,41,0.9753991632513661,0.8195094837308483,0.7982074393528877,8,7,True,True,True
33,1.0,10.0,2.0,3.0,1.0,50260758,6.188873218858218,True,True,0.0,16064,7,7,False,7,0,0,1.0,0.7028692720906367,0.7028692720906367,8,5,False,False,False
33,1.1,11.0,2.2,3.0,1.0,50260758,6.188873218858218,True,True,0.0,16064,7,7,False,7,0,0,1.0,0.7028692720906367,0.7028692720906367,8,5,False,False,False
33,1.2,12.0,2.4,3.0,1.0,50260758,6.188873218858218,True,True,0.0,16064,7,7,False,7,0,0,1.0,0.7028692720906367,0.7028692720906367,8,5,False,False,False
34,0.8,8.0,1.6,3.0,1.0,50260759,1.5881214935958665,True,True,0.0,15768,1,1,False,1,0,0,1.0,0.7723969120215286,0.7723969120215286,8,6,False,False,False
34,0.9,9.0,1.8,3.0,1.0,50260759,1.5881214935958665,True,True,0.0,15768,1,1,False,1,0,0,1.0,0.7723969120215286,0.7723969120215286,8,6,False,False,False
34,1.0,10.0,2.0,3.0,1.0,50260759,1.5881214935958665,True,True,0.0,15768,1,1,False,1,0,0,1.0,0.7723969120215286,0.7723969120215286,8,6,False,False,False
34,1.1,11.0,2.2,3.0,1.0,50260759,1.5881214935958665,True,True,0.0,15768,1,1,False,1,0,0,1.0,0.7723969120215286,0.7723969120215286,8,6,False,False,False
34,1.2,12.0,2.4,3.0,1.0,50260759,1.5881214935958665,True,True,0.0,15768,1,1,False,1,0,0,1.0,0.7723969120215286,0.7723969120215286,8,6,False,False,False
35,0.8,8.0,1.6,3.0,1.0,50260760,5.029279401564912,True,True,0.0,15999,1,1,False,1,0,0,1.0,0.7079180083568128,0.7079180083568128,8,6,False,False,False
35,0.9,9.0,1.8,3.0,1.0,50260760,5.029279401564912,True,True,0.0,15999,1,1,False,1,0,0,1.0,0.7079180083568128,0.7079180083568128,8,6,False,False,False
35,1.0,10.0,2.0,3.0,1.0,50260760,5.029279401564912,True,True,0.0,15999,1,1,False,1,0,0,1.0,0.7079180083568128,0.7079180083568128,8,6,False,False,False
35,1.1,11.0,2.2,3.0,1.0,50260760,5.029279401564912,True,True,0.0,15999,1,1,False,1,0,0,1.0,0.7079180083568128,0.7079180083568128,8,6,False,False,False
35,1.2,12.0,2.4,3.0,1.0,50260760,5.029279401564912,True,True,0.0,15999,1,1,False,1,0,0,1.0,0.7079180083568128,0.7079180083568128,8,6,False,False,False
36,0.8,8.0,1.6,3.0,1.0,50260761,0.524892684682426,True,True,0.0,15939,11,11,False,11,0,0,1.0,0.7732143520251472,0.7732143520251472,8,6,False,False,False
36,0.9,9.0,1.8,3.0,1.0,50260761,0.524892684682426,True,True,0.0,15939,11,11,False,11,0,0,1.0,0.7732143520251472,0.7732143520251472,8,6,False,False,False
36,1.0,10.0,2.0,3.0,1.0,50260761,0.524892684682426,True,True,0.0,15939,11,11,False,11,0,0,1.0,0.7732143520251472,0.7732143520251472,8,6,False,False,False
36,1.1,11.0,2.2,3.0,1.0,50260761,0.524892684682426,True,True,0.0,15939,11,11,False,11,0,0,1.0,0.7732143520251472,0.7732143520251472,8,6,False,False,False
36,1.2,12.0,2.4,3.0,1.0,50260761,0.524892684682426,True,True,0.0,15939,11,11,False,11,0,0,1.0,0.7732143520251472,0.7732143520251472,8,6,False,False,False
37,0.8,8.0,1.6,3.0,1.0,50260762,1.1214408147372361,True,True,0.0,15867,2,2,False,2,1,21,0.9419932547814207,0.8663009804688042,0.8108908571279003,8,7,True,True,False
37,0.9,9.0,1.8,3.0,1.0,50260762,1.1214408147372361,True,True,0.0,15867,2,2,False,2,1,21,0.9419932547814207,0.8663009804688042,0.8108908571279003,8,7,True,True,False
37,1.0,10.0,2.0,3.0,1.0,50260762,1.1214408147372361,True,True,0.0,15867,2,2,False,2,1,21,0.9419932547814207,0.8663009804688042,0.8108908571279003,8,7,True,True,False
37,1.1,11.0,2.2,3.0,1.0,50260762,1.1214408147372361,True,True,0.0,15867,2,2,False,2,1,21,0.9419932547814207,0.8663009804688042,0.8108908571279003,8,7,True,True,False
37,1.2,12.0,2.4,3.0,1.0,50260762,1.1214408147372361,True,True,0.0,15867,2,2,False,2,1,21,0.9419932547814207,0.8663009804688042,0.8108908571279003,8,7,True,True,False
38,0.8,8.0,1.6,3.0,1.0,50260763,5.430242135991792,True,True,0.0,15773,6,6,False,6,1,28,0.9753991632513661,0.8730209892505614,0.8496498879893402,8,8,True,True,True
38,0.9,9.0,1.8,3.0,1.0,50260763,5.430242135991792,True,True,0.0,15773,6,6,False,6,1,28,0.9753991632513661,0.8730209892505614,0.8496498879893402,8,8,True,True,True
38,1.0,10.0,2.0,3.0,1.0,50260763,5.430242135991792,True,True,0.0,15773,6,6,False,6,1,28,0.9753991632513661,0.8730209892505614,0.8496498879893402,8,8,True,True,True
38,1.1,11.0,2.2,3.0,1.0,50260763,5.430242135991792,True,True,0.0,15773,6,6,False,6,0,0,1.0,0.7544641597390958,0.7544641597390958,8,7,False,False,False
38,1.2,12.0,2.4,3.0,1.0,50260763,5.430242135991792,True,True,0.0,15773,6,6,False,6,0,0,1.0,0.7544641597390958,0.7544641597390958,8,7,False,False,False
39,0.8,8.0,1.6,3.0,1.0,50260764,6.271068615586418,True,True,0.0,15837,14,14,False,14,0,0,1.0,0.7927262093579261,0.7927262093579261,8,6,False,False,False
39,0.9,9.0,1.8,3.0,1.0,50260764,6.271068615586418,True,True,0.0,15837,14,14,False,14,0,0,1.0,0.7927262093579261,0.7927262093579261,8,6,False,False,False
39,1.0,10.0,2.0,3.0,1.0,50260764,6.271068615586418,True,True,0.0,15837,14,14,False,14,0,0,1.0,0.7927262093579261,0.7927262093579261,8,6,False,False,False
39,1.1,11.0,2.2,3.0,1.0,50260764,6.271068615586418,True,True,0.0,15837,14,14,False,14,0,0,1.0,0.7927262093579261,0.7927262093579261,8,6,False,False,False
39,1.2,12.0,2.4,3.0,1.0,50260764,6.271068615586418,True,True,0.0,15837,14,14,False,14,0,0,1.0,0.7927262093579261,0.7927262093579261,8,6,False,False,False
40,0.8,8.0,1.6,3.0,1.0,50260765,2.2583822105702653,True,True,0.0,15905,1,1,False,1,1,51,0.9840868340163934,0.8956528309246876,0.8812958168572007,8,8,True,True,True
40,0.9,9.0,1.8,3.0,1.0,50260765,2.2583822105702653,True,True,0.0,15905,1,1,False,1,1,51,0.9840868340163934,0.8956528309246876,0.8812958168572007,8,8,True,True,True
40,1.0,10.0,2.0,3.0,1.0,50260765,2.2583822105702653,True,True,0.0,15905,1,1,False,1,1,51,0.9840868340163934,0.8956528309246876,0.8812958168572007,8,8,True,True,True
40,1.1,11.0,2.2,3.0,1.0,50260765,2.2583822105702653,True,True,0.0,15905,1,1,False,1,1,51,0.9840868340163934,0.8956528309246876,0.8812958168572007,8,8,True,True,True
40,1.2,12.0,2.4,3.0,1.0,50260765,2.2583822105702653,True,True,0.0,15905,1,1,False,1,1,51,0.9840868340163934,0.8956528309246876,0.8812958168572007,8,8,True,True,True
41,0.8,8.0,1.6,3.0,1.0,50260766,0.11885830052367337,True,True,0.0,15722,3,3,False,3,1,49,0.9800894324139713,0.8156898667783349,0.8006238174924991,8,8,True,True,True
41,0.9,9.0,1.8,3.0,1.0,50260766,0.11885830052367337,True,True,0.0,15722,3,3,False,3,1,49,0.9800894324139713,0.8156898667783349,0.8006238174924991,8,8,True,True,True
41,1.0,10.0,2.0,3.0,1.0,50260766,0.11885830052367337,True,True,0.0,15722,3,3,False,3,1,49,0.9800894324139713,0.8156898667783349,0.8006238174924991,8,8,True,True,True
41,1.1,11.0,2.2,3.0,1.0,50260766,0.11885830052367337,True,True,0.0,15722,3,3,False,3,1,49,0.9800894324139713,0.8156898667783349,0.8006238174924991,8,8,True,True,True
41,1.2,12.0,2.4,3.0,1.0,50260766,0.11885830052367337,True,True,0.0,15722,3,3,False,3,1,49,0.9800894324139713,0.8156898667783349,0.8006238174924991,8,8,True,True,True
42,0.8,8.0,1.6,3.0,1.0,50260767,1.9603919540918155,True,True,0.0,16175,2,2,False,2,0,0,1.0,0.7194266504524447,0.7194266504524447,8,6,False,False,False
42,0.9,9.0,1.8,3.0,1.0,50260767,1.9603919540918155,True,True,0.0,16175,2,2,False,2,0,0,1.0,0.7194266504524447,0.7194266504524447,8,6,False,False,False
42,1.0,10.0,2.0,3.0,1.0,50260767,1.9603919540918155,True,True,0.0,16175,2,2,False,2,0,0,1.0,0.7194266504524447,0.7194266504524447,8,6,False,False,False
42,1.1,11.0,2.2,3.0,1.0,50260767,1.9603919540918155,True,True,0.0,16175,2,2,False,2,0,0,1.0,0.7194266504524447,0.7194266504524447,8,6,False,False,False
42,1.2,12.0,2.4,3.0,1.0,50260767,1.9603919540918155,True,True,0.0,16175,2,2,False,2,0,0,1.0,0.7194266504524447,0.7194266504524447,8,6,False,False,False
43,0.8,8.0,1.6,3.0,1.0,50260768,5.898033516486495,True,True,0.0,16025,11,11,False,11,0,0,1.0,0.7334942388642689,0.7334942388642689,8,6,False,False,False
43,0.9,9.0,1.8,3.0,1.0,50260768,5.898033516486495,True,True,0.0,16025,11,11,False,11,0,0,1.0,0.7334942388642689,0.7334942388642689,8,6,False,False,False
43,1.0,10.0,2.0,3.0,1.0,50260768,5.898033516486495,True,True,0.0,16025,11,11,False,11,0,0,1.0,0.7334942388642689,0.7334942388642689,8,6,False,False,False
43,1.1,11.0,2.2,3.0,1.0,50260768,5.898033516486495,True,True,0.0,16025,11,11,False,11,0,0,1.0,0.7334942388642689,0.7334942388642689,8,6,False,False,False
43,1.2,12.0,2.4,3.0,1.0,50260768,5.898033516486495,True,True,0.0,16025,11,11,False,11,0,0,1.0,0.7334942388642689,0.7334942388642689,8,6,False,False,False
44,0.8,8.0,1.6,3.0,1.0,50260769,3.249181330320122,True,True,0.0,16493,5,5,False,5,0,0,1.0,0.7600244226061426,0.7600244226061426,8,6,False,False,False
44,0.9,9.0,1.8,3.0,1.0,50260769,3.249181330320122,True,True,0.0,16493,5,5,False,5,0,0,1.0,0.7600244226061426,0.7600244226061426,8,6,False,False,False
44,1.0,10.0,2.0,3.0,1.0,50260769,3.249181330320122,True,True,0.0,16493,5,5,False,5,0,0,1.0,0.7600244226061426,0.7600244226061426,8,6,False,False,False
44,1.1,11.0,2.2,3.0,1.0,50260769,3.249181330320122,True,True,0.0,16493,5,5,False,5,0,0,1.0,0.7600244226061426,0.7600244226061426,8,6,False,False,False
44,1.2,12.0,2.4,3.0,1.0,50260769,3.249181330320122,True,True,0.0,16493,5,5,False,5,0,0,1.0,0.7600244226061426,0.7600244226061426,8,6,False,False,False
45,0.8,8.0,1.6,3.0,1.0,50260770,0.9940215548393846,True,True,0.0,16227,1,1,False,1,0,0,1.0,0.7672094396284181,0.7672094396284181,8,6,False,False,False
45,0.9,9.0,1.8,3.0,1.0,50260770,0.9940215548393846,True,True,0.0,16227,1,1,False,1,0,0,1.0,0.7672094396284181,0.7672094396284181,8,6,False,False,False
45,1.0,10.0,2.0,3.0,1.0,50260770,0.9940215548393846,True,True,0.0,16227,1,1,False,1,0,0,1.0,0.7672094396284181,0.7672094396284181,8,6,False,False,False
45,1.1,11.0,2.2,3.0,1.0,50260770,0.9940215548393846,True,True,0.0,16227,1,1,False,1,0,0,1.0,0.7672094396284181,0.7672094396284181,8,6,False,False,False
45,1.2,12.0,2.4,3.0,1.0,50260770,0.9940215548393846,True,True,0.0,16227,1,1,False,1,0,0,1.0,0.7672094396284181,0.7672094396284181,8,6,False,False,False
46,0.8,8.0,1.6,3.0,1.0,50260771,3.0725365675967677,True,True,0.0,15807,1,1,False,1,0,0,1.0,0.7606629217190765,0.7606629217190765,8,6,False,False,False
46,0.9,9.0,1.8,3.0,1.0,50260771,3.0725365675967677,True,True,0.0,15807,1,1,False,1,0,0,1.0,0.7606629217190765,0.7606629217190765,8,6,False,False,False
46,1.0,10.0,2.0,3.0,1.0,50260771,3.0725365675967677,True,True,0.0,15807,1,1,False,1,0,0,1.0,0.7606629217190765,0.7606629217190765,8,6,False,False,False
46,1.1,11.0,2.2,3.0,1.0,50260771,3.0725365675967677,True,True,0.0,15807,1,1,False,1,0,0,1.0,0.7606629217190765,0.7606629217190765,8,6,False,False,False
46,1.2,12.0,2.4,3.0,1.0,50260771,3.0725365675967677,True,True,0.0,15807,1,1,False,1,0,0,1.0,0.7606629217190765,0.7606629217190765,8,6,False,False,False
47,0.8,8.0,1.6,3.0,1.0,50260772,2.2459574269861866,True,True,0.0,16054,1,1,False,1,1,43,0.9782274590163934,0.8761977396939777,0.8569305574693507,8,8,True,True,True
47,0.9,9.0,1.8,3.0,1.0,50260772,2.2459574269861866,True,True,0.0,16054,1,1,False,1,1,43,0.9782274590163934,0.8761977396939777,0.8569305574693507,8,8,True,True,True
47,1.0,10.0,2.0,3.0,1.0,50260772,2.2459574269861866,True,True,0.0,16054,1,1,False,1,1,43,0.9782274590163934,0.8761977396939777,0.8569305574693507,8,8,True,True,True
47,1.1,11.0,2.2,3.0,1.0,50260772,2.2459574269861866,True,True,0.0,16054,1,1,False,1,1,43,0.9782274590163934,0.8761977396939777,0.8569305574693507,8,8,True,True,True
47,1.2,12.0,2.4,3.0,1.0,50260772,2.2459574269861866,True,True,0.0,16054,1,1,False,1,1,43,0.9782274590163934,0.8761977396939777,0.8569305574693507,8,8,True,True,True
48,0.8,8.0,1.6,3.0,1.0,50260773,6.156419189995587,True,True,0.0,15635,3,3,False,3,1,17,0.98864412568306,0.8570698007102351,0.8457689198582627,8,8,True,True,True
48,0.9,9.0,1.8,3.0,1.0,50260773,6.156419189995587,True,True,0.0,15635,3,3,False,3,1,17,0.98864412568306,0.8570698007102351,0.8457689198582627,8,8,True,True,True
48,1.0,10.0,2.0,3.0,1.0,50260773,6.156419189995587,True,True,0.0,15635,3,3,False,3,1,17,0.98864412568306,0.8570698007102351,0.8457689198582627,8,8,True,True,True
48,1.1,11.0,2.2,3.0,1.0,50260773,6.156419189995587,True,True,0.0,15635,3,3,False,3,1,17,0.98864412568306,0.8570698007102351,0.8457689198582627,8,8,True,True,True
48,1.2,12.0,2.4,3.0,1.0,50260773,6.156419189995587,True,True,0.0,15635,3,3,False,3,1,17,0.98864412568306,0.8570698007102351,0.8457689198582627,8,8,True,True,True
49,0.8,8.0,1.6,3.0,1.0,50260774,0.4718155738946969,True,True,0.0,15981,3,3,False,3,0,0,1.0,0.7897649007347081,0.7897649007347081,8,6,False,False,False
49,0.9,9.0,1.8,3.0,1.0,50260774,0.4718155738946969,True,True,0.0,15981,3,3,False,3,0,0,1.0,0.7897649007347081,0.7897649007347081,8,6,False,False,False
49,1.0,10.0,2.0,3.0,1.0,50260774,0.4718155738946969,True,True,0.0,15981,3,3,False,3,0,0,1.0,0.7897649007347081,0.7897649007347081,8,6,False,False,False
49,1.1,11.0,2.2,3.0,1.0,50260774,0.4718155738946969,True,True,0.0,15981,3,3,False,3,0,0,1.0,0.7897649007347081,0.7897649007347081,8,6,False,False,False
49,1.2,12.0,2.4,3.0,1.0,50260774,0.4718155738946969,True,True,0.0,15981,3,3,False,3,0,0,1.0,0.7897649007347081,0.7897649007347081,8,6,False,False,False
50,0.8,8.0,1.6,3.0,1.0,50260775,1.6592258621588651,True,True,0.0,15350,1,1,False,1,0,0,0.995970579954955,0.7455093656187672,0.7435407612756215,8,6,False,False,False
50,0.9,9.0,1.8,3.0,1.0,50260775,1.6592258621588651,True,True,0.0,15350,1,1,False,1,0,0,0.995970579954955,0.7455093656187672,0.7435407612756215,8,6,False,False,False
50,1.0,10.0,2.0,3.0,1.0,50260775,1.6592258621588651,True,True,0.0,15350,1,1,False,1,0,0,0.995970579954955,0.7455093656187672,0.7435407612756215,8,6,False,False,False
50,1.1,11.0,2.2,3.0,1.0,50260775,1.6592258621588651,True,True,0.0,15350,1,1,False,1,0,0,0.995970579954955,0.7455093656187672,0.7435407612756215,8,6,False,False,False
50,1.2,12.0,2.4,3.0,1.0,50260775,1.6592258621588651,True,True,0.0,15350,1,1,False,1,0,0,0.995970579954955,0.7455093656187672,0.7435407612756215,8,6,False,False,False
51,0.8,8.0,1.6,3.0,1.0,50260776,5.944635666688441,True,True,0.0,15817,1,1,False,1,0,0,1.0,0.7813470138401981,0.7813470138401981,8,6,False,False,False
51,0.9,9.0,1.8,3.0,1.0,50260776,5.944635666688441,True,True,0.0,15817,1,1,False,1,0,0,1.0,0.7813470138401981,0.7813470138401981,8,6,False,False,False
51,1.0,10.0,2.0,3.0,1.0,50260776,5.944635666688441,True,True,0.0,15817,1,1,False,1,0,0,1.0,0.7813470138401981,0.7813470138401981,8,6,False,False,False
51,1.1,11.0,2.2,3.0,1.0,50260776,5.944635666688441,True,True,0.0,15817,1,1,False,1,0,0,1.0,0.7813470138401981,0.7813470138401981,8,6,False,False,False
51,1.2,12.0,2.4,3.0,1.0,50260776,5.944635666688441,True,True,0.0,15817,1,1,False,1,0,0,1.0,0.7813470138401981,0.7813470138401981,8,6,False,False,False
52,0.8,8.0,1.6,3.0,1.0,50260777,2.3560243385325013,True,True,0.0,15447,7,7,False,7,0,0,0.9953195382882882,0.7127473061844312,0.7095972208901316,8,6,False,False,False
52,0.9,9.0,1.8,3.0,1.0,50260777,2.3560243385325013,True,True,0.0,15447,7,7,False,7,0,0,0.9953195382882882,0.7127473061844312,0.7095972208901316,8,6,False,False,False
52,1.0,10.0,2.0,3.0,1.0,50260777,2.3560243385325013,True,True,0.0,15447,7,7,False,7,0,0,0.9953195382882882,0.7127473061844312,0.7095972208901316,8,6,False,False,False
52,1.1,11.0,2.2,3.0,1.0,50260777,2.3560243385325013,True,True,0.0,15447,7,7,False,7,0,0,0.9953195382882882,0.7127473061844312,0.7095972208901316,8,6,False,False,False
52,1.2,12.0,2.4,3.0,1.0,50260777,2.3560243385325013,True,True,0.0,15447,7,7,False,7,0,0,0.9953195382882882,0.7127473061844312,0.7095972208901316,8,6,False,False,False
53,0.8,8.0,1.6,3.0,1.0,50260778,3.542578186235175,True,True,0.0,16047,4,4,False,4,0,0,1.0,0.7625165560141572,0.7625165560141572,8,6,False,False,False
53,0.9,9.0,1.8,3.0,1.0,50260778,3.542578186235175,True,True,0.0,16047,4,4,False,4,0,0,1.0,0.7625165560141572,0.7625165560141572,8,6,False,False,False
53,1.0,10.0,2.0,3.0,1.0,50260778,3.542578186235175,True,True,0.0,16047,4,4,False,4,0,0,1.0,0.7625165560141572,0.7625165560141572,8,6,False,False,False
53,1.1,11.0,2.2,3.0,1.0,50260778,3.542578186235175,True,True,0.0,16047,4,4,False,4,0,0,1.0,0.7625165560141572,0.7625165560141572,8,6,False,False,False
53,1.2,12.0,2.4,3.0,1.0,50260778,3.542578186235175,True,True,0.0,16047,4,4,False,4,0,0,1.0,0.7625165560141572,0.7625165560141572,8,6,False,False,False
54,0.8,8.0,1.6,3.0,1.0,50260779,1.1650672269440343,True,True,0.0,15944,3,3,False,3,1,33,0.9812905566939891,0.8836797818031868,0.8673390695097654,8,8,True,True,True
54,0.9,9.0,1.8,3.0,1.0,50260779,1.1650672269440343,True,True,0.0,15944,3,3,False,3,1,33,0.9812905566939891,0.8836797818031868,0.8673390695097654,8,8,True,True,True
54,1.0,10.0,2.0,3.0,1.0,50260779,1.1650672269440343,True,True,0.0,15944,3,3,False,3,1,33,0.9812905566939891,0.8836797818031868,0.8673390695097654,8,8,True,True,True
54,1.1,11.0,2.2,3.0,1.0,50260779,1.1650672269440343,True,True,0.0,15944,3,3,False,3,1,33,0.9812905566939891,0.8836797818031868,0.8673390695097654,8,8,True,True,True
54,1.2,12.0,2.4,3.0,1.0,50260779,1.1650672269440343,True,True,0.0,15944,3,3,False,3,1,33,0.9812905566939891,0.8836797818031868,0.8673390695097654,8,8,True,True,True
55,0.8,8.0,1.6,3.0,1.0,50260780,2.645355570638942,True,True,0.0,15946,2,2,False,2,0,0,1.0,0.7520476178257399,0.7520476178257399,8,6,False,False,False
55,0.9,9.0,1.8,3.0,1.0,50260780,2.645355570638942,True,True,0.0,15946,2,2,False,2,0,0,1.0,0.7520476178257399,0.7520476178257399,8,6,False,False,False
55,1.0,10.0,2.0,3.0,1.0,50260780,2.645355570638942,True,True,0.0,15946,2,2,False,2,0,0,1.0,0.7520476178257399,0.7520476178257399,8,6,False,False,False
55,1.1,11.0,2.2,3.0,1.0,50260780,2.645355570638942,True,True,0.0,15946,2,2,False,2,0,0,1.0,0.7520476178257399,0.7520476178257399,8,6,False,False,False
55,1.2,12.0,2.4,3.0,1.0,50260780,2.645355570638942,True,True,0.0,15946,2,2,False,2,0,0,1.0,0.7520476178257399,0.7520476178257399,8,6,False,False,False
56,0.8,8.0,1.6,3.0,1.0,50260781,5.1772216675057745,True,True,0.0,15894,5,5,False,5,1,39,0.9815467042349727,0.8416736732961808,0.8261027140246414,8,8,True,True,True
56,0.9,9.0,1.8,3.0,1.0,50260781,5.1772216675057745,True,True,0.0,15894,5,5,False,5,1,39,0.9815467042349727,0.8416736732961808,0.8261027140246414,8,8,True,True,True
56,1.0,10.0,2.0,3.0,1.0,50260781,5.1772216675057745,True,True,0.0,15894,5,5,False,5,1,39,0.9815467042349727,0.8416736732961808,0.8261027140246414,8,8,True,True,True
56,1.1,11.0,2.2,3.0,1.0,50260781,5.1772216675057745,True,True,0.0,15894,5,5,False,5,1,39,0.9815467042349727,0.8416736732961808,0.8261027140246414,8,8,True,True,True
